VA1,VM1,Sigma1,PM1,VA2,VM2,Sigma2,PM2,StatisticDataT2,L2
0.325132072,0.439993292,1.666908503,275,4.653404713,4.9866395,5.034078598,132,0.050996065,238.1499634
0.325321227,0.442577422,1.668900132,276,4.647328854,4.993180752,5.632033825,125,0.051995993,242.6199951
0.325187862,0.440006018,1.668146133,276,4.637238026,4.991262436,5.572232246,134,0.051999807,242.0799561
0.325310767,0.442839295,1.672010183,276,4.617981434,5.011456013,6.825130939,121,0.051999092,241.0699463
0.325175405,0.439859688,1.670746565,276,4.641304493,5.006661892,5.934878349,125,0.051003933,237.5599365
0.325170636,0.439989209,1.662919044,278,4.646731377,4.999974728,5.559636116,129,0.051002979,237.8200073
0.325330406,0.442918539,1.669991612,278,4.624943256,4.99651289,6.390928268,117,0.051995993,241.4199829
0.32527265,0.443369567,1.668201923,278,4.617510319,4.997009754,6.461294174,123,0.051995993,241
0.325294107,0.44334954,1.674804807,277,4.617105961,5.003596783,6.5905509,123,0.052002907,241.0100098
0.325219035,0.440018088,1.666640997,277,4.638714314,5.008497238,5.747416973,129,0.051000834,237.4000244
0.325354278,0.439844102,1.670124531,277,4.639277458,4.949965954,4.898042679,133,0.051003933,237.4500122
0.325321406,0.449542433,1.66650629,276,4.651651859,4.976667404,4.851577282,138,0.051000118,238.0800171
0.325319797,0.442584485,1.668349624,277,4.629645824,4.976792812,5.839515686,128,0.051998138,241.6699829
0.325246304,0.443336219,1.668697715,276,4.619490623,4.999835968,6.829505444,120,0.051999807,241.1300049
0.325208992,0.44608891,1.668412447,277,4.626045704,4.9966259,6.019194603,126,0.052000046,241.4800415
0.32522437,0.446673065,1.668758869,276,4.626063347,4.983184338,5.962245941,126,0.051999807,241.5
0.325219899,0.443326831,1.672184825,276,4.62346077,4.988301754,5.977305889,130,0.052004814,241.3699951
0.325242817,0.439862788,1.669203162,277,4.641869068,4.981589317,5.295559883,129,0.050996065,237.5599976
0.325169444,0.436837554,1.66164422,277,4.643006325,4.983011723,5.137077808,130,0.051002979,237.6199951
0.325315177,0.436662555,1.661640644,277,4.641308308,4.968451023,5.129580498,133,0.050994873,237.5199585
0.325488687,0.443920165,1.671349406,277,4.648875713,4.99154377,5.287100792,136,0.051004171,237.9499512
0.325371146,0.450034678,1.670492291,277,4.654326916,4.983430862,5.259019375,137,0.05099988,238.2299805
0.325353026,0.442694306,1.667212486,278,4.629806519,4.993811131,6.339224815,123,0.052000046,241.6900024
0.325274348,0.440583289,1.671397328,277,4.631356239,4.979953289,6.025535107,127,0.0519979,241.7700195
0.325408995,0.450000495,1.666916847,278,4.647656441,5.005065918,5.367823124,124,0.05099988,237.8800049
0.325397342,0.443948239,1.666928768,273,4.641694546,4.98822403,4.983718872,128,0.050996065,237.5200195
0.325183809,0.436659694,1.664085388,277,4.6483531,5.009845734,5.460719109,133,0.050998926,237.9099731
0.325245649,0.446660012,1.667490125,278,4.642419815,4.986536503,5.861431122,125,0.052002907,242.3800049
0.325268477,0.443326831,1.660393,277,4.65521431,5.001590252,4.942175388,134,0.050997019,238.2600098
0.325188905,0.436659694,1.662569165,277,4.656162739,4.980190277,4.931585312,136,0.05099988,238.2999878
0.325419277,0.449880511,1.665380001,277,4.661120415,4.986638069,4.659485817,142,0.051000118,238.5899658
0.325419724,0.44999972,1.673972368,277,4.664595604,4.996404648,5.034766197,138,0.05099988,238.7700195
0.325353742,0.446165115,1.665015578,277,4.664563179,4.983412743,4.754491806,144,0.051004171,238.7600098
0.32528466,0.443200499,1.665776134,277,4.638402462,4.99848032,6.011105061,131,0.052000046,242.1599731
0.325441211,0.446650416,1.671017289,276,4.655596733,4.969935894,4.915596008,128,0.051002026,238.2999878
0.325304061,0.443356097,1.670431137,276,4.664302349,4.993278027,5.199285507,141,0.050994873,238.7399902
0.32536602,0.440307409,1.667865753,277,4.669822216,5.003299713,5.220159531,144,0.051003933,239.0700073
0.325197607,0.443326831,1.670146346,276,4.661823273,5.000286579,5.043065548,134,0.051003933,238.6199951
0.325133353,0.439988434,1.661836386,277,4.666112423,5.010018826,4.672942162,140,0.05099988,238.8299561
0.325245976,0.442722678,1.660615206,276,4.611868858,4.983403683,6.350777626,121,0.051995039,240.7200317
0.325328767,0.443371177,1.666887641,278,4.604804993,4.96334362,6.571302414,119,0.052003145,240.3200073
0.325253159,0.443317503,1.663149357,277,4.612251282,4.971912861,6.081150532,118,0.052000046,240.7399902
0.32523647,0.440143406,1.664677143,277,4.623742104,5.009979248,6.395113945,127,0.052004099,241.3799438
0.325148731,0.436062157,1.665043592,277,4.639688015,5.010268688,5.663043022,126,0.050995827,237.4499512
0.325219512,0.443326861,1.663342237,278,4.625096321,4.980288029,6.026782513,122,0.05200386,241.460022
0.325427055,0.449847221,1.672100663,277,4.613742352,4.993383884,7.035339832,108,0.052000046,240.7900391
0.325402468,0.443358779,1.664348125,277,4.61754179,4.990157604,6.410606384,121,0.052000046,241.0299683
0.325354576,0.446663678,1.672713399,276,4.619501591,4.991432667,6.647928715,120,0.052000999,241.0999756
0.325348884,0.443326861,1.665889978,278,4.623399734,4.986427784,6.317910671,124,0.05200386,241.3499756
0.325430483,0.446660489,1.666841745,279,4.642131329,4.990204811,5.249222279,126,0.051002979,237.5999756
0.325316876,0.439997792,1.665348053,275,4.624750614,4.979964256,6.149838448,124,0.052000046,241.4000244
0.325364202,0.442747384,1.66089797,278,4.626572609,4.979977608,6.289831638,124,0.051999807,241.5100098
0.325214028,0.440582484,1.661331296,277,4.638132572,5.006826401,5.951700687,130,0.052004099,242.1399536
0.325219095,0.442730278,1.664637208,277,4.62148571,4.978285313,5.981216908,128,0.0519979,241.25
0.325133592,0.440585881,1.660799026,277,4.64809227,4.993700981,5.110117435,132,0.05100894,237.9099731
0.325488508,0.45016253,1.68211484,277,4.66083622,4.993304729,5.19619751,135,0.050995827,238.539978
0.325393021,0.443361014,1.669044018,277,4.661011219,4.998303413,5.246170998,136,0.051000834,238.5999756
0.325362682,0.446697831,1.670433998,278,4.653587818,5.008602619,5.13495779,140,0.051002026,238.1900024
0.325354546,0.443324447,1.672371387,277,4.656631947,4.973288536,5.039373875,141,0.051000118,238.3300171
0.325258046,0.439853281,1.660997033,277,4.644935608,5.003262043,5.857540131,132,0.051999807,242.5099487
0.325192004,0.439525694,1.662524939,276,4.646365166,5.00327301,5.502791882,135,0.051995039,242.5599976
0.325122714,0.439999372,1.665781856,278,4.647792339,4.993174553,5.461753845,140,0.051995993,242.6600342
0.325409353,0.450040549,1.674225569,278,4.597140789,4.970050335,7.094479561,112,0.052000999,239.9099731
0.32528311,0.443766296,1.664962649,277,4.609161377,4.975060463,6.573114395,116,0.051998854,240.539978
0.325333089,0.447289884,1.672691703,277,4.605641365,4.968548775,6.633158684,120,0.052003145,240.3699951
0.325252771,0.443346024,1.667032719,277,4.611088753,4.974918365,6.158650875,124,0.052000999,240.6900024
0.325209767,0.439998597,1.663018823,277,4.611647606,4.996760845,6.190856934,126,0.051995993,240.7299805
0.325195819,0.442743272,1.663649917,277,4.636837482,4.993525982,5.301239014,133,0.050995827,237.2799683
0.325279117,0.440021813,1.675024867,275,4.624438763,4.984898567,6.147484303,117,0.052002907,241.4099731
0.325263113,0.440024197,1.67103231,278,4.63690567,5.006771088,5.662404537,128,0.051000118,237.3099976
0.325270385,0.446520716,1.671249747,277,4.647477627,4.986647129,5.343598843,130,0.050997019,237.8499756
0.325393558,0.443326831,1.666043282,276,4.648168564,4.993633747,5.523836136,133,0.051002026,237.9000244
0.325219154,0.442707002,1.666323304,275,4.630924225,5.006684303,6.63250351,125,0.052001953,241.7700195
0.325287968,0.442792505,1.668046236,276,4.624341488,4.973305702,6.36656189,124,0.052000046,241.3699951
0.325203359,0.436697543,1.665508389,276,4.630260468,4.990003586,5.88928318,130,0.052004099,241.7399902
0.325154901,0.440000176,1.663883924,277,4.649208069,5.008565903,5.408115864,131,0.05099988,237.9599609
0.325269192,0.440006882,1.66647613,278,4.638772964,4.993201256,5.94759655,121,0.052000046,242.1700439
0.325222492,0.43942067,1.670278907,276,4.631948948,4.993200779,6.069269657,130,0.052000046,241.8400269
0.325158805,0.436672717,1.660826325,277,4.648892403,5.001200199,5.250021935,132,0.05099988,237.9100342
0.32538712,0.443486571,1.674034476,276,4.65519762,4.991706371,5.25126791,135,0.050999165,238.289978
0.325451255,0.449582547,1.65895772,277,4.653876305,4.983374596,5.223723888,140,0.050997019,238.210022
0.325273424,0.446189046,1.662303448,277,4.629212379,4.986637592,6.12573719,126,0.052000999,241.6599731
0.325315654,0.446028262,1.668211579,277,4.635944366,4.996626377,6.003276348,127,0.051999092,242.0300293
0.325251698,0.443326831,1.663794518,277,4.635316849,4.989900589,5.889245033,133,0.051999807,242.0100098
0.325218648,0.439536184,1.664367437,277,4.638667107,5.003457546,5.566948414,128,0.050996065,237.3900146
0.325298637,0.442922354,1.671999454,276,4.633768082,5.008532524,6.076218605,122,0.051999092,241.9100342
0.3252033,0.439565569,1.66476047,277,4.623596191,4.983443737,5.772829533,129,0.052004099,241.3699951
0.325198293,0.439998597,1.660158515,277,4.652784348,5.009995937,5.297327518,134,0.051002979,238.1400146
0.325088352,0.436662555,1.666355133,277,4.650220394,4.958180904,4.816611767,135,0.051000834,238.0100098
0.325112492,0.43998763,1.676055789,272,4.648265362,5.036623955,6.941313267,126,0.052000999,242.7600098
0.325298429,0.446042985,1.664431334,276,4.629846573,4.985119343,5.970114708,128,0.052002907,241.7000122
0.325231135,0.439989209,1.664041519,277,4.63085413,4.990454674,5.851242065,129,0.052000999,241.75
0.325257808,0.443337023,1.666452169,277,4.637023926,4.996530533,5.807748318,133,0.052000046,242.0899658
0.325170457,0.43726033,1.666238308,276,4.671313286,5.013424873,4.912760258,139,0.05099988,239.1199951
0.325100899,0.440131545,1.657212019,277,4.656166077,4.991418362,5.0021348,136,0.051004887,238.3200073
0.32540974,0.443323642,1.669203162,278,4.654929638,4.961719513,4.775886536,140,0.051004887,238.2700195
0.325309396,0.449432403,1.673012972,276,4.641364098,5.003380775,6.225693703,128,0.051995993,242.3399658
0.325258255,0.443326056,1.660728693,278,4.64180088,5.000313759,5.578567505,133,0.052000046,242.3300171
0.325208217,0.44290182,1.665212631,277,4.647368908,5.015320778,5.553022861,138,0.052000046,242.6400146
0.325209528,0.437246442,1.674644709,278,4.667221546,5.013633251,4.730395794,141,0.051000834,238.8699951
0.32512182,0.439998597,1.663692355,278,4.655474663,4.978526115,4.742876053,140,0.050997019,238.2700195
0.325350106,0.44667384,1.666127205,277,4.657472134,4.976613998,4.851069927,140,0.05099988,238.3900146
0.325306118,0.443331003,1.660781026,278,4.665149689,4.975047588,4.790136814,145,0.050996065,238.7699585
0.325224131,0.442918092,1.662667036,278,4.640708923,5.003588676,5.709349155,136,0.052000046,242.2700195
0.325157821,0.446660489,1.677188396,273,4.663566589,4.996634007,5.134627819,127,0.051004171,238.7299805
0.32509464,0.436840981,1.66580236,278,4.607492924,4.993341446,7.167963982,113,0.052000046,240.460022
0.325343311,0.443326831,1.674123287,277,4.618130207,4.9734478,6.233005047,127,0.051999807,241.0499878
0.325268596,0.443326861,1.664903522,277,4.622585297,4.998167515,6.031404495,127,0.052002907,241.2999878
0.32523939,0.446065843,1.668101788,277,4.619959831,4.983352184,6.061487198,129,0.052000046,241.1799927
0.325295061,0.446648121,1.661802649,277,4.62587738,4.97671175,6.107937813,119,0.052004099,241.4899902
0.325273931,0.440000176,1.677625895,277,4.613543034,4.97830534,6.139223576,124,0.051995993,240.789978
0.325221241,0.443896353,1.665234804,277,4.620456219,4.981402874,5.837587357,131,0.052000046,241.2099609
0.325041145,0.4333359,1.662775874,275,4.657146454,5.013747215,6.096840382,131,0.05099988,238.3800049
0.325238258,0.442887008,1.677919984,276,4.654393196,4.995234966,5.361727238,136,0.050997019,238.2200317
0.325312763,0.443326056,1.667986393,276,4.622728348,4.979883671,6.333950996,124,0.052000046,241.2900391
0.325170964,0.436666071,1.667881966,277,4.650841713,4.978536129,5.07335043,127,0.051003218,238.0599976
0.325207025,0.446963429,1.669066668,276,4.655335426,4.996738434,5.37655735,136,0.051000118,238.2800293
0.325328052,0.446536452,1.669983625,277,4.624129295,4.966652393,6.152752399,126,0.052000046,241.3900146
0.325279176,0.443337023,1.664756298,277,4.627052784,4.99153614,5.689649105,129,0.052002907,241.5299683
0.32519564,0.437234432,1.669555306,277,4.647363186,4.979989052,5.264381886,131,0.051001072,237.8499756
0.325159878,0.436662555,1.662973404,276,4.646599293,4.986457825,4.902024269,137,0.050996065,237.7900391
0.325084239,0.43726033,1.669858575,276,4.65421772,4.983395576,5.255344391,136,0.05099988,238.2099609
0.325338483,0.446809977,1.668224812,276,4.658445358,4.994886398,5.345495701,136,0.051000118,238.4400024
0.325257391,0.443367511,1.665428877,277,4.638519287,5.005318642,5.712521553,133,0.05200386,242.1699829
0.325225979,0.440006107,1.661595106,278,4.643728733,5.0119524,5.848034859,132,0.052000046,242.4500122
0.325158805,0.439963162,1.664005876,278,4.665908337,5.006552696,4.997692108,137,0.05099988,238.8200073
0.325107634,0.439988434,1.662322044,278,4.663698196,5.003352165,5.162218571,136,0.050997019,238.7199707
0.325160205,0.436837554,1.664885521,278,4.661529064,4.990393162,5.088399887,140,0.05099988,238.5999756
0.325116843,0.440143406,1.661485553,278,4.662304401,4.991961956,4.997468472,132,0.05099988,238.6500244
0.325052232,0.433909655,1.663143039,278,4.659133434,4.996639729,5.09929657,138,0.05099988,238.4799805
0.325190753,0.446661472,1.671598077,278,4.626413822,4.958436966,5.600709438,130,0.051996946,241.5
0.325273514,0.443189472,1.659781218,278,4.644457817,5.013102531,5.792485714,133,0.051995993,242.4699707
0.325273871,0.443326056,1.666588426,278,4.648461342,4.995162487,5.634623528,137,0.052000046,242.7199707
0.32509625,0.439581245,1.662287831,278,4.671836376,5.02657795,5.117957592,137,0.051003218,239.1500244
0.325058132,0.443468451,1.660277128,278,4.662659168,4.980112076,4.815661907,143,0.051000118,238.6599731
0.325339049,0.446662873,1.669039369,277,4.6464715,4.98666048,5.34586525,136,0.051996231,242.5599976
0.325155288,0.437220901,1.659624815,276,4.670303822,4.986914158,4.929615021,138,0.051000118,239.0499878
0.325110734,0.442733943,1.669851065,276,4.612531185,4.996646404,6.735024929,117,0.051998138,240.7399902
0.325066566,0.436802566,1.674389362,277,4.604372501,4.966631889,6.552269459,117,0.0519979,240.289978
0.325241685,0.450020015,1.658712983,276,4.615503788,4.996792793,6.447416782,123,0.052000046,240.9199829
0.325197726,0.446662873,1.663451791,276,4.635063171,4.993181229,5.997859478,129,0.05200386,242
0.325223416,0.436794966,1.662122846,278,4.642599583,4.990417957,5.381836891,132,0.051003933,237.6099854
0.325143784,0.439396858,1.662544966,277,4.646349907,4.988723755,5.321866512,136,0.05099988,237.8099976
0.325068921,0.436662883,1.66034615,277,4.652378559,4.991527081,5.05981636,137,0.050997019,238.1300049
0.325188398,0.436664164,1.659063697,275,4.645966053,4.983014107,4.737978935,132,0.05099988,237.75
0.325190604,0.436832339,1.663047671,276,4.628228664,4.980035305,5.241485119,130,0.05099988,236.8299561
0.325121611,0.440000176,1.659566283,276,4.643424988,4.993535519,5.353470325,133,0.050995827,237.6499634
0.325194478,0.439990908,1.671458125,277,4.627295971,4.971701145,5.825803757,128,0.051999807,241.5400391
0.325247914,0.446213692,1.658083797,276,4.630592346,4.98626709,5.86315012,129,0.052003145,241.75
0.325187296,0.439988434,1.660785198,276,4.629566669,4.980004311,5.547666073,133,0.051999092,241.6900024
0.325139135,0.440000176,1.659003973,276,4.640311241,4.993444443,5.128297806,134,0.050995827,237.4700317
0.325132251,0.440017402,1.663561225,277,4.65637207,5.003366947,4.9877038,140,0.051000834,238.3400269
0.325111002,0.44665128,1.671406269,275,4.633603096,4.995040894,6.144126892,127,0.052000046,241.8999634
0.325068593,0.436662555,1.662491441,277,4.653188705,4.986535549,5.156691551,136,0.051003218,238.1599731
0.325211167,0.446662873,1.667624235,277,4.634316921,4.98993969,5.809390068,130,0.05200386,241.9400024
0.325241387,0.440582544,1.663636208,276,4.635396957,4.987092972,5.728266239,131,0.052000046,242
0.325203866,0.443324447,1.664654613,277,4.652405739,4.990202904,4.933883667,136,0.051003933,238.1099854
0.325156063,0.443371177,1.657425046,277,4.661615372,4.996563435,4.944897175,138,0.051000118,238.6099854
0.325025916,0.439999372,1.663141608,277,4.668086052,4.993426323,5.157952309,142,0.051000118,238.9699707
0.325212687,0.446799725,1.668351889,277,4.710629463,4.990319729,4.368093491,168,0.051002026,241.1900024
0.325140744,0.446030349,1.666379452,277,4.642252922,5.013466358,5.865866661,133,0.052002192,242.3599854
0.325161159,0.446519673,1.658273697,276,4.664364338,4.996408939,4.777101517,139,0.051004171,238.75
0.325138032,0.436662555,1.658738256,278,4.665148735,4.99182272,4.98639679,139,0.051004171,238.8099976
0.325077266,0.443371177,1.666839004,277,4.647072792,5.010038853,5.843878746,133,0.052000046,242.6399536
0.325336963,0.440729678,1.671049595,278,4.640620232,5.006643772,5.560260296,137,0.051996946,242.2699585
